IRIS_313-10926.realigned	23940.0	21141.0	23986.0	23790.0	20872.0	19754.0	15295.0	9818.0	6016.0	3685.0	2434.0	1507.0	1023.0	596.0	255.0	111.0	29.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49354416.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10927.realigned	1.0	46497.0	41351.0	44825.0	45274.0	39377.0	35798.0	25130.0	15413.0	9395.0	5853.0	3944.0	2536.0	1761.0	1004.0	504.0	213.0	57.0	21.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85257230.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10933.realigned	22052.0	19168.0	20490.0	20711.0	18519.0	16841.0	12112.0	7206.0	4625.0	2704.0	1886.0	1135.0	862.0	480.0	206.0	115.0	35.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56830650.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10948.realigned	30516.0	26187.0	28923.0	28881.0	25440.0	23183.0	16809.0	10368.0	6376.0	3842.0	2694.0	1736.0	1174.0	670.0	318.0	153.0	46.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76950728.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10950.realigned	18366.0	15336.0	16902.0	16451.0	14660.0	13539.0	10139.0	6421.0	3828.0	2241.0	1532.0	1043.0	659.0	399.0	183.0	87.0	21.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51137708.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10958.realigned	28144.0	26587.0	27973.0	29142.0	27356.0	26120.0	21728.0	13972.0	8260.0	5031.0	3070.0	1867.0	1352.0	737.0	301.0	79.0	28.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53892592.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10964.realigned	15085.0	13360.0	14449.0	14555.0	12576.0	11865.0	8435.0	5137.0	3212.0	1917.0	1295.0	831.0	597.0	370.0	159.0	56.0	21.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26326510.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10969.realigned	33143.0	29189.0	31171.0	30957.0	27523.0	25263.0	18149.0	11356.0	6987.0	4328.0	2914.0	1908.0	1327.0	714.0	359.0	128.0	54.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54527336.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-10987.realigned	32588.0	28909.0	30539.0	30334.0	26713.0	24361.0	17263.0	10277.0	6413.0	3825.0	2678.0	1742.0	1255.0	706.0	362.0	159.0	47.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59431108.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11021.realigned	24408.0	21506.0	22766.0	22805.0	19548.0	17902.0	12543.0	7518.0	4692.0	3279.0	1961.0	1257.0	957.0	468.0	235.0	117.0	50.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64395138.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11022.realigned	19223.0	17787.0	18342.0	18685.0	16131.0	14474.0	10005.0	5941.0	3758.0	2679.0	1539.0	1037.0	707.0	403.0	219.0	73.0	36.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50924676.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11023.realigned	19294.0	17297.0	18408.0	18325.0	15750.0	14749.0	9991.0	6034.0	3754.0	2670.0	1668.0	1020.0	803.0	447.0	186.0	87.0	43.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52082174.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11028.realigned	24401.0	22238.0	23887.0	23632.0	20447.0	18752.0	12740.0	7724.0	4802.0	3145.0	2011.0	1287.0	961.0	506.0	230.0	125.0	54.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49713854.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11037.realigned	52425.0	47563.0	51230.0	52707.0	45257.0	41546.0	29679.0	17746.0	10836.0	6584.0	4562.0	2980.0	2142.0	1188.0	586.0	234.0	75.0	28.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103847440.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11052.realigned	1.0	76569.0	69998.0	75589.0	76054.0	66904.0	62492.0	44242.0	27072.0	16492.0	10144.0	6812.0	4423.0	3193.0	1796.0	845.0	381.0	107.0	44.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135653388.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11055.realigned	46508.0	41250.0	45196.0	45043.0	38964.0	36043.0	24800.0	14695.0	9041.0	5567.0	3930.0	2474.0	1742.0	1020.0	534.0	207.0	82.0	39.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92095570.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11062.realigned	1.0	33580.0	29753.0	30811.0	31025.0	26851.0	24613.0	17567.0	10669.0	6567.0	4748.0	2892.0	1812.0	1339.0	771.0	338.0	173.0	55.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94482288.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11066.realigned	62539.0	58027.0	60735.0	62628.0	57639.0	53494.0	41655.0	26065.0	14839.0	9119.0	5574.0	3544.0	2463.0	1411.0	601.0	244.0	73.0	29.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107341132.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11068.realigned	19087.0	16844.0	17523.0	17629.0	15556.0	14077.0	10222.0	5974.0	3773.0	2771.0	1589.0	963.0	710.0	420.0	204.0	85.0	30.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52150568.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11069.realigned	22765.0	20141.0	21035.0	21182.0	19055.0	17553.0	13143.0	8087.0	5109.0	3452.0	2063.0	1337.0	944.0	512.0	258.0	101.0	38.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52071048.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11070.realigned	17771.0	15122.0	16008.0	16287.0	14324.0	13559.0	10297.0	6358.0	3869.0	2878.0	1612.0	1035.0	703.0	397.0	183.0	72.0	34.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35678294.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11075.realigned	14234.0	12947.0	13715.0	13741.0	11993.0	11355.0	8475.0	5055.0	3275.0	2581.0	1376.0	807.0	575.0	301.0	147.0	60.0	35.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54028576.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11076.realigned	35147.0	30946.0	32865.0	33485.0	29554.0	26628.0	19040.0	11461.0	6981.0	4943.0	3025.0	1905.0	1346.0	731.0	405.0	172.0	66.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68625376.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11093.realigned	9672.0	8604.0	9361.0	9211.0	8166.0	7343.0	5094.0	2990.0	1795.0	1256.0	837.0	547.0	388.0	259.0	103.0	47.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40437574.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11112.realigned	61940.0	55665.0	60067.0	60727.0	52262.0	48707.0	34179.0	20466.0	12629.0	7632.0	5319.0	3405.0	2467.0	1363.0	665.0	328.0	96.0	25.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121484098.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11125.realigned	15989.0	14423.0	15896.0	15763.0	13489.0	12524.0	8809.0	5217.0	3207.0	1885.0	1287.0	839.0	586.0	352.0	159.0	79.0	18.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32873228.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11136.realigned	20394.0	18717.0	19612.0	19895.0	17539.0	16043.0	11588.0	7169.0	4308.0	3179.0	1772.0	1161.0	774.0	461.0	221.0	104.0	24.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42628048.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11141.realigned	1.0	24816.0	21935.0	24237.0	23548.0	20379.0	18940.0	12791.0	7643.0	4681.0	3490.0	2101.0	1246.0	843.0	516.0	275.0	117.0	29.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48737238.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11164.realigned	21448.0	19907.0	21738.0	21722.0	18904.0	17130.0	12358.0	7478.0	4540.0	2648.0	1762.0	1150.0	818.0	426.0	222.0	88.0	21.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40379382.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11168.realigned	11043.0	10026.0	10471.0	10584.0	9046.0	8678.0	5920.0	3561.0	2148.0	1345.0	882.0	522.0	416.0	218.0	98.0	53.0	20.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19564560.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11171.realigned	42759.0	40927.0	43743.0	46056.0	42541.0	40513.0	32740.0	21512.0	13144.0	7705.0	4746.0	2886.0	1980.0	1040.0	521.0	167.0	45.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42739662.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11175.realigned	21791.0	19861.0	21314.0	21285.0	18883.0	17062.0	12258.0	7269.0	4412.0	2550.0	1808.0	1123.0	810.0	446.0	228.0	97.0	34.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43556770.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11191.realigned	1.0	68796.0	62208.0	66267.0	66765.0	58544.0	53528.0	37438.0	22774.0	13987.0	8402.0	5646.0	3557.0	2578.0	1361.0	692.0	320.0	94.0	33.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130816240.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11218.realigned	21861.0	19235.0	21186.0	21916.0	19023.0	17332.0	11970.0	7430.0	4665.0	2606.0	1858.0	1219.0	880.0	443.0	239.0	126.0	40.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65643138.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11257.realigned	1.0	82908.0	75388.0	80664.0	84343.0	76150.0	70874.0	53451.0	33571.0	20348.0	12277.0	7970.0	5128.0	3614.0	2081.0	867.0	414.0	114.0	46.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151122394.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11258.realigned	53449.0	48440.0	51710.0	52198.0	46392.0	42171.0	29730.0	18326.0	11113.0	6746.0	4540.0	2973.0	2073.0	1195.0	567.0	275.0	78.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137786594.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11259.realigned	9141.0	8287.0	8734.0	9390.0	8540.0	7844.0	5917.0	3672.0	2347.0	1300.0	866.0	571.0	395.0	243.0	80.0	43.0	10.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21551550.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11268.realigned	17093.0	15225.0	17159.0	17627.0	14619.0	13623.0	9287.0	5675.0	3666.0	2193.0	1514.0	967.0	636.0	390.0	195.0	77.0	32.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53967644.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11272.realigned	36926.0	33840.0	37873.0	39789.0	35718.0	33626.0	24672.0	15898.0	9837.0	5920.0	3947.0	2499.0	1709.0	943.0	445.0	181.0	52.0	19.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61909940.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11293.realigned	17786.0	15993.0	16774.0	17057.0	15378.0	14268.0	10570.0	6573.0	4025.0	2528.0	1725.0	1047.0	730.0	456.0	216.0	98.0	30.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42469906.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11350.realigned	26353.0	24612.0	26103.0	26037.0	22781.0	20596.0	14494.0	8519.0	5010.0	3163.0	2246.0	1407.0	1105.0	631.0	300.0	121.0	46.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73793250.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11352.realigned	18030.0	16226.0	17426.0	17377.0	15181.0	14079.0	9840.0	5733.0	3543.0	2181.0	1423.0	962.0	725.0	408.0	196.0	108.0	37.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49860164.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11356.realigned	21751.0	19928.0	20892.0	21015.0	18110.0	16662.0	11444.0	6880.0	4173.0	2548.0	1785.0	1159.0	823.0	483.0	220.0	115.0	27.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63215168.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11362.realigned	19845.0	17606.0	18545.0	18963.0	16806.0	15506.0	11055.0	6598.0	3965.0	2413.0	1675.0	1054.0	764.0	416.0	207.0	81.0	38.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52355134.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11364.realigned	27907.0	25671.0	26930.0	27524.0	24646.0	22392.0	15967.0	9508.0	5775.0	3341.0	2367.0	1565.0	1080.0	654.0	278.0	114.0	35.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48304802.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11380.realigned	14618.0	12986.0	13817.0	14030.0	12551.0	11551.0	8059.0	4741.0	3023.0	1845.0	1159.0	789.0	555.0	328.0	145.0	74.0	22.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40665370.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11401.realigned	16051.0	14323.0	15301.0	15540.0	13564.0	12831.0	8915.0	5274.0	3332.0	2027.0	1381.0	889.0	626.0	391.0	200.0	76.0	36.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45231178.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11413.realigned	28552.0	25822.0	26617.0	27461.0	24131.0	21743.0	15435.0	8948.0	5459.0	3301.0	2337.0	1511.0	1049.0	610.0	298.0	158.0	44.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64850726.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11417.realigned	18042.0	16238.0	17373.0	17442.0	15170.0	13800.0	9645.0	5893.0	3598.0	2237.0	1506.0	916.0	658.0	425.0	191.0	89.0	32.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39108564.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11425.realigned	16807.0	15403.0	16343.0	16620.0	14688.0	13758.0	9941.0	6208.0	3907.0	2167.0	1607.0	1029.0	706.0	409.0	184.0	88.0	32.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38432418.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11483.realigned	38670.0	34670.0	35593.0	37527.0	32905.0	29722.0	20933.0	12082.0	7601.0	4594.0	3255.0	2065.0	1606.0	886.0	459.0	213.0	84.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81223584.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11530.realigned	42561.0	38136.0	40313.0	42030.0	36610.0	33314.0	23350.0	13876.0	8784.0	5198.0	3714.0	2390.0	1748.0	1023.0	455.0	219.0	97.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89261318.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11544.realigned	30234.0	26841.0	28047.0	29295.0	25683.0	23599.0	16226.0	9684.0	5769.0	3379.0	2504.0	1571.0	1132.0	655.0	320.0	175.0	63.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59260362.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11619.realigned	27013.0	23977.0	25006.0	25882.0	22669.0	20722.0	14151.0	8468.0	5121.0	3200.0	2278.0	1476.0	1118.0	644.0	332.0	129.0	31.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58140728.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11625.realigned	24042.0	21449.0	22411.0	22984.0	20513.0	18692.0	13059.0	7625.0	4624.0	2806.0	1927.0	1247.0	996.0	621.0	281.0	139.0	42.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68621218.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11626.realigned	25662.0	22828.0	23404.0	23989.0	21110.0	19186.0	13679.0	7814.0	4881.0	3153.0	2082.0	1366.0	967.0	614.0	264.0	142.0	55.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79640552.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11630.realigned	25588.0	22686.0	23525.0	24370.0	21528.0	19693.0	13860.0	8369.0	5082.0	3016.0	2257.0	1452.0	1019.0	586.0	280.0	128.0	60.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74831650.0
	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11647.realigned	1.0	0.0	39144.0	34884.0	36664.0	37564.0	33165.0	30407.0	21265.0	12661.0	7755.0	4844.0	3364.0	2207.0	1621.0	883.0	460.0	187.0	83.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80926190.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11672.realigned	3637.0	2969.0	2931.0	3039.0	2642.0	2344.0	1757.0	990.0	657.0	373.0	228.0	196.0	141.0	85.0	46.0	20.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44607674.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11679.realigned	36556.0	32651.0	34000.0	35543.0	31093.0	27984.0	19756.0	11744.0	7089.0	4431.0	3149.0	2075.0	1525.0	887.0	457.0	191.0	57.0	28.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72068966.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11693.realigned	45409.0	40549.0	42303.0	44429.0	38755.0	35804.0	24933.0	14981.0	9514.0	5820.0	4074.0	2757.0	1998.0	1201.0	577.0	235.0	95.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96185516.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11825.realigned	56448.0	50040.0	52323.0	53873.0	47640.0	42892.0	30511.0	18053.0	10868.0	6563.0	4733.0	3170.0	2371.0	1306.0	671.0	291.0	104.0	32.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168216006.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11897.realigned	15716.0	13881.0	14217.0	14658.0	13076.0	11711.0	8083.0	4490.0	2815.0	2512.0	1372.0	828.0	617.0	348.0	184.0	96.0	26.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70099168.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11923.realigned	11864.0	10558.0	10708.0	10983.0	9710.0	8862.0	6181.0	3516.0	2121.0	2438.0	1118.0	577.0	496.0	274.0	153.0	68.0	36.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50718612.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11956.realigned	11284.0	10091.0	10269.0	10724.0	9483.0	8578.0	5952.0	3610.0	2147.0	1891.0	1010.0	634.0	473.0	261.0	129.0	66.0	23.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33526346.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11958.realigned	32987.0	29667.0	30845.0	32005.0	28123.0	25447.0	17972.0	10765.0	6379.0	4780.0	2963.0	1875.0	1404.0	809.0	383.0	159.0	74.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61736056.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-11982.realigned	25152.0	21824.0	23109.0	24023.0	21024.0	19259.0	13353.0	7918.0	5013.0	3169.0	2149.0	1347.0	1017.0	591.0	252.0	127.0	39.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50642136.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12002.realigned	26692.0	23972.0	24756.0	25988.0	22825.0	20814.0	14677.0	8635.0	5373.0	3288.0	2259.0	1537.0	1125.0	610.0	315.0	143.0	46.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53823226.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12004.realigned	17546.0	15684.0	15932.0	16546.0	14346.0	13336.0	9280.0	5350.0	3168.0	1980.0	1354.0	932.0	706.0	394.0	230.0	101.0	40.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50484534.0
	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12010.realigned	1.0	43034.0	38503.0	40042.0	41791.0	36024.0	33191.0	23212.0	13752.0	8242.0	5253.0	3596.0	2412.0	1764.0	978.0	482.0	221.0	93.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86556158.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12012.realigned	22287.0	19951.0	20518.0	21421.0	19024.0	17111.0	12052.0	7132.0	4186.0	2626.0	1856.0	1217.0	944.0	585.0	266.0	127.0	44.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44910238.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12030.realigned	19712.0	17437.0	18083.0	19070.0	16531.0	15157.0	10515.0	6134.0	3929.0	2486.0	1621.0	1072.0	766.0	407.0	207.0	102.0	47.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56895628.0
	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
IRIS_313-12053.realigned	20983.0	18617.0	19713.0	20431.0	17705.0	16166.0	11409.0	6593.0	4144.0	2504.0	1829.0	1173.0	812.0	514.0	259.0	137.0	43.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43088730.0
